address,city,lat,long,name,province,websites,phones,id
19 Quackenbush Sq,Albany,42.654022,-73.74771700000001,Albany Pump Station,NY,http://www.evansale.com,"5184479000, 5183965460",133
8290 Hwy 51 S,Minocqua,45.86458,-89.70859,Albee's Yacht Club,WI,,7153561366,134
8114 35th St,Colfax,44.9584,-91.601,Albertville Tavern,WI,,7158746217,135
11 Benton Ave E,Albia,41.02714425,-92.80778374,Albia Brewing Company,IA,http://albiabrewingcompany.blogspot.com,"6419322159, 6419324085",136
1801 Tuscarawas St W,Canton,40.8004,-81.39322,Alcarr Lounge,OH,,3304540632,137
20 W City Blvd (the Block At Orange),Orange,33.78297738,-117.8920072,Alcatraz Brewing Co,CA,http://www.alcatrazbrewing.com,7149398686,138
35 Crossroad,Waterbury,44.350471,-72.743821,Alchemist Cannery,VT,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJxOWXs7WKwxNYNS5Q0_yLaeCy6wxT9I6RLf9klA-axUPaSPW9LzR_MJbbSJs-g_-ZIEsKglcSai2dmVKd7r1YN4tuWUob5Z9NXvive0hlR3B-xp3DMPUtqQ9beNUX6iKfp8uYIazR5noJPTiwCNFhFDdBcuCjhlMhVUirkUKfaeRMXPGIEMOXLNs9bx9w_9RRwyoyqGyWFNbk9ae9Tac59BW0cg115SE3Y05i08YU9fM5Ii0St00NlAY-KxsTg0FWP61HVrefFCHeVUaFiSqm6RfvFvCDdDk7ZLF4xX5VFahOYIDyw7hADMQB51LiLsSnDdpOEBCiqHx3zThrwav184_fUXTZ-Enx2ylcPers6BA&placement=listing_profile&cs_user=unknown&cs_session=1abe21ab8f64de136dd3a2a5adafab1ead16e45a,8022447744,139
23 S Main Saint 2,Waterbury,44.337187,-72.756029,Alchemist Pub and Brewery,VT,,8022444120,140
555 Centennial Ave,Hanover,39.790599,-76.9769,Aldus Brewing Co,PA,,7176342407,141
1590 N E Weston Court The Double Tree Hotel,Salem,44.995476000000004,-122.96328999999999,Ale Ways Brewery Tours,OR,,15035693022,142
500 Winslow Way E,Bainbridgeisle,47.624635,-122.51378700000001,Alehouse On Winslow,WA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJPfW2Rd16RBtow2kmf1DAzc1lG9_sY_6B_yeR_1KC9DbtDFOjW204YLqiw2aZBohC8NdDjqwomntg7pcbp5DtEfu6MJzvSALXn7nJA5eHQFAC8_g2ffQSNPefgBSv_cPo23UWp5zoagTP6MxV2xBh3lf8IzApTcXmUELXk9ok0fq4hXnF9NnrQVpFVoRkJxuGTEgfNi685WWKpW6opOTvIyPMuF4NO-GF80zATbB8v3LVVknUgJGiqzIFDf5GJP6yBwnzrHQCvjMM9bJsOIQWrhgvoJREAuIxiHZqbPC7C4370WzAQRFjyJmNq_Wy5YkRYeW_MSHjTGNo9YLWZn4Btbbhb3MSYpUeVQAgPJsy2ooZ6dzw4IJVzw&placement=listing_profile&cs_user=unknown&cs_session=f61b4a0a17d8e1c494f47753bef3703f94ab33f1,2063176986,143
9990 Alesmith Ct,San Diego,32.8877296,-117.1493835,Alesmith Brewing Company,CA,http://alesmith.com,8585499888,144
189 Ewell Rd,Williamsburg,37.321053000000006,-76.73323,Alewerks,VA,,7572203670,145
5490 Fenton Rd,Flint,42.946213,-83.69218000000001,Alexander J's,MI,http://www.alexanderjs.com,"8102393100, 8107159137",146
132 E Crawford St,Findlay,41.03788507,-83.64872728,Alexandria���s,OH,alexandriasfindlay.com,"4194245750, (419) 424-5750",147
204 E Enterprise,Incline Village,39.247444,-119.9535,Alibi Ale Works Brewery,NV,,7752987001,148
2422 Main St,Springfield,44.045856,-122.99004,Alibi Tavern,OR,,5419881402,149
271 Pitcher Ln,Redhook,42.03008,-73.850634,Alison Wines & Vineyards,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4iMfkYs8qMCAKxSiDxbVEiqEzIUZk_snlkfZ67XIuixKmcxJxi1siFzNYqei9ui1Utph3rN9gWTmT6DhmyKQQqJr7UMgf05Dmo0XdMW7jUuIQckeXpd5TWNsyREWErT9s_rt8wFcdR-FXnW1wZ80yDRLnn1SDpAXliOcR9ZrbTa6jpT52-JOtn1giplGiHD90D8X_MKPeIfPfZOyS6fKiHBT3Y2D1vigwnJbizrm40I5u7Wmj78xCL8bsM5BXS4Ft2b9yCdGLt_g8mM6Codt3aZrLDP2xWgjgqpu7xfEmI3MuENys4zffc_Ll381p-dwyNStSpHqRgMYAYl6ODe1djcLqR93wfMmp19arFnI9u-o&placement=listing_profile.c&cs_user=unknown&cs_session=5619f19c03bce02cfcc0dc3b1e90eb6531086b89,8457586335,150
1410 E Highway 90a,Richmond,29.595352000000002,-95.739223,All About Brew,TX,,,151
700 N Johnson Ave,El Cajon,32.804488,-116.97124199999999,All About Brewing,CA,http://www.allaboutbrewing.com,6194472739,152
601 N L St,Oskaloosa,41.29936,-92.659172,All About You,IA,,"6415043020, 6416738886",153
11915 Hopi Rd N E,Albuquerque,35.072998,-106.514797,All Around Window Tinting,NM,http://allaroundsignco.com,5052371880,154
10601 San Jose Blvd,Jacksonville,30.18505087,-81.62570357,Allegro Coffee Company,FL,http://www.allegrocoffee.com,"9042881100, 9042601349",155
4111 Martin Mill Pike,Knoxville,35.93411,-83.91351,Allen Biermakens,TN,,,156
3540 Oak Forest Dr,Houston,29.819868,-95.436213,Allen's Land Brewing Co,TX,,,157
555 Rolling Hills Ln,Winchester,38.012276,-84.177555,Alltech,KY,,8597445272,158
1201 Story Ave,Louisville,38.255707,-85.729108,Alltech Beverage Div,KY,,5023848050,159
361 Rolling Hills Ln,Winchester,38.017919,-84.17751899999999,Alltech Inc,KY,,8597374161,160
401 Cross St,Lexington,38.05011,-84.50883,Alltech's Lexington Brewing Company,KY,http://www.kentuckyale.com,"8592552337, 8598873406, 8592526004",161
2325 3rd St,San Francisco,37.76040071,-122.3878412,Almanac Beer Co,CA,http://www.almanacbeer.com,,162
1409 Washington Ave,Stlouis,38.632546000000005,-90.199855,Alpha Brewery Co,MO,,3146212337,163
2351 Alpine Blvd,Alpine,32.835386,-116.76588000000001,Alpine Beer Co,CA,,6194452337,164
1347 Tavern Rd,Alpine,32.83713459,-116.77617679999999,Alpine Beer Company Pub,CA,http://www.alpinebeerco.com,6194452337,165
1804 Albia Rd,Ottumwa,41.009175,-92.448138,Alpine Inn,IA,http://www.scootutopia.com/cgi-bin/barde...,6416823311,166
114 State St,Brewer,44.792274,-68.757805,Alpine Travel Services Inc,ME,http://alpinevillaretreat.com,2079899994,167
Po Box 50508,Phoenix,33.35,-111.98,Altered Element - Commercial & Residential Only,AZ,,6024927352,168
4450 South Blvd,Charlotte,35.181919,-80.875905,Alternative Beverage,NC,,7045226427,169
9310 Pacific St,Plymouth,38.475316,-120.84981299999998,Amador Vintners Assn,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJovgbOxIyOq7LFRqTPlgXrrmR7eiWG0pT6HcFsCzeabYUsYrvqITL0tyvDGjCevsxrkZaRqX5QLIWEGx7rRlHhSpn2d--QYjoKeqrpE9w5AVRWLhpJIZ-lPDJT8IR93-omVGluZiEV20bqmGVQu578p24bF-ku_BovdqK0Y3Bcvg8TzjcLKSsIZ_5aXlbG9CMj2_Zb9lEtSyXtLivliQTwMdsXLVR1zVzvAnVt9phjypILlCnl34v9_LkwURgJTirt3i_QzBb5jT15l1fB8uvWPNkPR_4axLFruRVAJxK7nvtixFGIUtEwOH6OoanLbM7eFt4ais4arDywIBlQHwVFHhQYIUw-8MNsl632e2_8RY&placement=listing_profile&cs_user=unknown&cs_session=b49307bb0a9da23ef0cb1874f01eb2c0d6d24bd2,2092456992,170
1060 N E 25th Ave,Hillsboro,45.53261,-122.95697,Ambacht Brewing,OR,,5.04E+09,171
1201 Commerce Blvd,Americancanyon,38.190829,-122.274542,Amcan Beverages Inc,CA,,7075570500,172
27560 Groesbeck Hwy,Roseville,42.498053000000006,-82.965843,American Beverage Equipment Co,MI,,,173
301 Canal St,Somerville,42.39387423,-71.08039825,American Fresh Brewhouse Beer Garden,MA,http://www.slumbrew.com/Assembly_Row,8004281150,174
10725 Sutter Ave,Pacoima,34.264558,-118.419574,American Fruits & Flavors,CA,http://www.americanfruits-flavors.com,8188999574,175
9295 Chesapeake Dr,San Diego,32.837446,-117.12843400000001,American Home Brewing Supply Inc,CA,,,176
1510 Swasey St,Hudson,44.955257,-92.7385,American Sky Brewing Co,WI,,6515033165,177
4367 E Covert Rd,Interlaken,42.577216,-76.674851,Americana Vineyards & Winery,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJG7K4-XxsiM5b1diXP7t-dKAdKG8FTUhMXsfQ9veDKl7Ix-ZfaUBdOXQYi1T8oPDpl4GBX81uCqqQGDMENMqcVVgIEl9p9BgwlMUfT9Zl9-F04WU5aR6ntwUywHlbqPCQvXzc-PUC2fAZfh0cUgWgbgfE11KH54vYZX6QQJrPSotYrD6rhVT_PmnE9VrNof_fAvDdiWkbDLCE7piHuv9Ik0SgOsaMk4e-qKiWz1SqT5HjVgj1Nj0mHhN7MIrO5YiqDBHuKK-qBC-T8cvhvYSlFpBkyRH5eqnyUK9Hr3nLGhzWTDgE-ef0ZP7Q713LuRUI9t0a2pDSG2N9mLxSXLP8KYzuVhFyJY7MidA4MrGOzDs&placement=listing_profile&cs_user=unknown&cs_session=33e146d8023ff2a91548aee9868d409406857e03,6073876801,178
3200 Ameristar Dr,Kansas City,39.15101932,-94.4851642,Amerisports Brew Pub,MO,http://www.ameristar.com,"8164147000, 8666673386",179
136 E 2nd St,Salida,38.53504174,-105.9918297,Amica's Wood Fired Pizza & Microbrews,CO,ilvicino.com,7195395219,180
6372 S Nogales Hwy,Tucson,32.136115999999994,-110.96186000000002,Amigos Burgers and Beer,AZ,,5203986598,181
18150 S E Amity Vineyards Rd,Amity,45.127916,-123.193621,Amity Vineyards,OR,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttpQ3p9Bvj7cH7hfqQGNQiusCO09LT-Huk5VKeWv8qDhbFjyBDNjaiKvblRH1r7D_8gwGqWVfkIufPx1HSXzAZvCZ2tIKqm5MC2lVR5Pnl8ZCPpLU_cyQlwmXLBQSEFfKUc7bI-W9rdMlOO2MY7asIN9S-URYTag9LGoH-09wVcLlpMCs-ebuPHF-eSZydpBrtUFxV1p6iFR0vy8HFi3lDq_VAk5C29loyNu3DHkg7xmhOzcrG9pDUOpjgF9TpLqd-daI07xIeb4kQeFGGvjc9WML7z7DnMSz9FT-GMJVXGcCerJm8b4wB5E_Dv-t2QNIt3YXOfIL09lrnN23HT_skxTLFTQ0RiFuJ2wIgVevqeFc&placement=listing_profile.b&cs_user=unknown&cs_session=8cc81318c17c07540e9bb3edcbb362107041d989,5038352362,182
18 Mill St,Littleton,44.305994,-71.771244,Ammonoosuc Beer Project Llc,NH,,,183
2828 Us Highway 70 S W,Hickory,35.72119,-81.387226,Amos Howard's Restaurant,NC,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJm86yu691fOv5QribyDNiuA8hJRAk5oRKFoMw7y7YyAY64Oe_J_hgiM7-QKENye2u-VIOtq9Tp1RswjXIyCHEq468XvBITeLECiNvy0B7Kqv3gxdh7yq6YY3-da3fx9d6VWyl17aYqT2GODo5anMnh54EYHj4AbadtKDdr4W3GDJCNp1i6Yr5NhwRJMT3G59m4wl8QCKYLmTerJjweTL8g8XyPnODXXYVGjhIwJ8pnqcXtEMrqRH5wrPVesB26KNqGl21v1GbNm8yrC1UDqLGwvUUoPV94Mcw3dug_mvJdSphNckJVH-bbtb98YWrj-e5m4kOm6WT2hEnWeguzvQnN_Teqiteq1fJ&placement=listing_profile&cs_user=unknown&cs_session=cd60196a99efff11943aa7f4615a75e26b08314e,"8282610011, 8283238753",184
4150 Mission Blvd,San Diego,32.79107169,-117.2543335,Amplified Ale Works,CA,amplifiedales.com,8582705222,185
567 Mitchell Way Ct,Cincinnati,39.10433467,-84.63166326,AMPM Brewery,OH,,,186
472 E Main St,Ventura,34.280678,-119.29359,Anacapa Brewing Company,CA,http://www.anacapabrewing.com,8056432337,187
320 Commercial Ave,Anacortes,48.519374,-122.61286000000001,Anacortes Brewery,WA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJIsC3egAG_3zmHmO2DxSIUL8rnkgdhrb3cSdcIk2bysf-Q4-E4evgjtyHUxFEPwtOLiIj2c0a4KAIEdQDEOH36p4rH6omNxg6r8Fu27K7MlqATIiblsq5x4IoHzdkHeYlmblz-yY6oVCsNd7du-N03FA_YysZAlivP9673_7nRuJNadN-_KJoES266LujZEz8YHyrA3edQMo9d2lttv1PP46liJATLxGf9mFpv0XVOEg_XUl6v8Y95OXlydcfqqaoh2QlKkdZ6ecstDRxatcA4P6Vce059vmenAr1wWtKi_L4vMzaXU_aqGy3fJlyKiZGb5HM05k4A2XuK9f6q48Iif3oKkQvYxxZzTOrT94VkGCuxdeRD9ZWgA&placement=listing_profile&cs_user=unknown&cs_session=2ed914f95d84c11bd9eeb69cc7266164d6fc8743,3605881720,188
336 S Anaheim Blvd,Anaheim,33.832695,-117.91243999999999,Anaheim Brewery,CA,anaheimbrew.com,"7147801888, 17147801888",189
 Terminal 3 (sfo Airport),San Francisco,37.618846000000005,-122.38583899999999,Anchor Brewing Co,CA,,,190
1705 Mariposa St,San Francisco,37.763504,-122.401353,Anchor Brewing Company,CA,http://www.anchorbrewing.com,4158638350,191
17700 Hwy 253,Boonville,39.00074292,-123.35676670000001,Anderson Valley Brewing Company,CA,avbc.com,7078952337,192
4162 Big Ranch Rd,Napa,38.354749,-122.30751000000001,Andretti Winery,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJMhTDfZwnCui1tiWYz-yFdL7ToBGYL7hhjlVh68_mcSUgGfYaDGFGUozupsLmE9uTWSU8S3k1djsYrNo3ml64G5Hand5mNpf5dahA9GwAU4J2N_VBabO65_WfkjEBfnOkmq8QDxzSyA4d2KT95FR2y1Ut1xyZSDoiVRCtZH7dGQlr3krWzGmJX4E1xtOI6fI6YJh1yuUpQXQ6Tyelf9AaujZEUCsErB3EotlBdoHARBOe1ZFbNi7LWcq6Zh1YGdL2UbwUYcu3czloHnlmIUXxUxdhBAfCRH6UZzaeVBt6XYxfDJvznBOUyWjYyq9WeN0RsO96fyIsvzaJE-pfcqQyNKigelpHPPUgphSnEwOID5Q&placement=listing_profile&cs_user=unknown&cs_session=bca2b70c1b13da5672091f881d3828ce95356e30,7072596777,193
575 Aquone Rd,Andrews,35.199078,-83.8133,Andrews Brewing Company,NC,,18283212006,194
254 Junior Beck Dr,Corpus Christi,27.761020000000002,-97.468915,Andrews Distributing,TX,,3616967400,195
103 W 1st St,Portangeles,48.119099,-123.433723,Angeles Brewing Supplies,WA,,3604571921,196
306 S Main St,Gifford,40.305333000000005,-88.02154200000001,Angie's Homestead,IL,tel:2175687554,2175687554,197
301 W Main St,Balsam Lake,45.453224,-92.45716999999999,Angler's Inn,WI,http://anglersinn.com,7154853334,198
6401 N Florida Ave,Tampa,28.005164,-82.459311,Angry Chair Brewery,FL,http://angrychairbrewing.com,8132381122,199
10 Millpond Doctor 8,Lafayette,41.093720000000005,-74.71685,Angry Erik Brewing,NJ,,8624329003,200
10 Millpond Dr,Lafayette,41.09340308,-74.71711769,Angry Eriks Brewing,NJ,http://www.angryerik.com,8624329003,201
2405 1st Ave N,Billings,45.784554,-108.50142,Angry Hank's Micro Brewery,MT,,4062523370,202
10440 Florida Ave,Hayward,46.011012,-91.489909,Angry Minnow,WI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJDxxmkTeQyq6RCCHzYM_6VYyZLz6WTonPCJs4fZ-ldIrPpuv-7fnO41m9O6PWnQRxKx8JtgtLahcJWcHaN4TNcu5Lu-xAlJrJpdOAIFpWw7WBpgu0LaFXP9fX_W32eWzHpiyJlyjgfL423fxCpiAFuqKBJWRectQ1p4V1HytX2MDcw8BX89PlWSOzON934YpsSmqaNdJ4v9QRrlhRlqSXfFaZl7VsiGG8zVbui4m7wEDMuELD8PIsTAFU3Ed7SIGppnoV1ap7aJP4YmIpqP0uJeUZv9YptMEaV23iwP0WOh1S8dosedaqCecheF3dbcomdUiR_PtA_AULGD42GLYnF20I-ivDh-qQPwmznKgcjvw&placement=listing_profile&cs_user=unknown&cs_session=7c421783d0f69a0e158910baa0d799372ec23d02,7159343055,203
2595 N Ellison Dr,San Antonio,29.462977000000002,-98.698035,Anheuser-busch,TX,,[2105233922],204
111 Busch Dr,Jacksonville,30.430341,-81.646682,Anheuser-busch Brewery,FL,,,205
100 Busch Dr N E,Cartersville,34.25572668,-84.78355408,Anheuser-busch Brewery Cartersville,GA,anheuser-busch.com,7703862000,206
221 Daniel Webster Hwy,Merrimack,42.82352959,-71.48749887,"Anheuser-busch Brewery Experiences, Budweiser Brewery Tours",NH,budweisertours.com,"(603) 595-1202, 6035951202",207
1 Busch Pl,Saint Louis,38.5974,-90.2102,Anheuser-busch Co Inc,MO,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ58mbWYIdhS6eLHrQATWo1osmui4GhcPKJkbd4xkPYFnjoUt1PNGpwkxX9v-HgKUnErkMIiyoZ1h8C6fJ0-QdO5RlL6MRya372LK1HbtsJ6cXEvmxCo5GiXCLRHY85ADkCDeIjwHFO2ZUvPSIwV-2j11v8ZD_ESDNCpfDuFOKVX6gy4lUQBoGQdvYiwN_adGTYC2x7_dje49rdKPIRnEinPKsfIcAXSp1hII3Ao4xvap3BgTxiSA2i9eQZpyDpsuV4hI9APM0owZzkZYIJtJdNwvhR3kt21rXrXEwGtXjyBBqLKP-bXhw06wRzENgrl3irLCGzN61sedRizBPKPqUELBu3eCry4iFO13Pp5Hz_W8&placement=listing_profile&cs_user=unknown&cs_session=a7f7459f3f94b0e5557001a72af7dd3155f7a0f9,3145772000,208
250 Park Ave Fl2,New York,40.755123,-73.97583,Anheuser-busch In Bev,NY,,,209
1382 Pawnee Pointe Ct,Tallahassee,30.509844,-84.256141,Anheuser-busch Inc,FL,,8508942618,210
2700 S Broadway,St Louis,38.599236,-90.207441,Anheuser-busch Promotional,MO,,3145777002,211
16 211 Wiliama Pl,Keaau,19.637696,-155.044291,Anheuser-busch Sales,HI,,,212
1175 8th Ave,Marion,42.03385638,-91.59744623,Another Road Brewing,IA,http://anotherroadbrewing.com,3192128563,213
1544 N E Piedmont Ave 211,Atlanta,33.796912,-84.369376,Ansley Wine Merchants,GA,http://www.ansleywinestoreatlantaga.com,4048766790,214
908 S W 4th St,Oklahoma City,35.46089716,-97.52893925,Anthem Brewing Company,OK,http://anthembrewing.com,4056040446,215
12300 Las Vegas Blvd S,Henderson,35.964779,-115.168524,"Anthony's Gourmet Burgers & Brews, M Pool, Jayde Fuzion, M Resort Spa Casino, Ravello Lounge, 32�� Draft Bar, Daydream Pool Club, M Bar, Spa Mio, Anthony���s Prime Steak & Seafood, Baby Cakes, Vig Deli, M Resort Pool, Vice Shop, Studio B Buffet",NV,http://www.themresort.com/blog,"7027971000, 7027971800",216
456 Montgomery Ave,Bridgeville,40.374789,-80.094646,A-plus Quality Window Tint,PA,,"4122204422, 4122216800",217
50 W Chestnut Saint 3rd Ave 2nd Fl,Collegeville,40.185349,-75.452986,Appalachian Brewing,PA,http://www.abcbrew.com/collegeville/contact.htm,4849736064,218
3721 Market St,Camp Hill,40.23860769,-76.94608509999999,Appalachian Brewing Company,PA,http://www.abcbrew.com,7179202739,219
1550 Zion Rd,Fayetteville,36.12955292,-94.13756496,Apple Blossom Brewing Company,AR,http://appleblossombrewing.com,,220
1900 Adams Saint (at Hwy 22),Mankato,44.17078505,-93.94838333,Applebee's,MN,,5073861010,221
82 Four Corners Rd,Warwick,41.295507,-74.314658,Applewood Orchards,NY,,8459861684,222
114 E Washington St,Ann Arbor,42.28042049,-83.74779224,Arbor Brewing Company,MI,arborbrewing.com,"7342131393, (734) 213-1393",223
720 Norris St,Ypsilanti,42.251129999999996,-83.61024,"Arbor Brewing Company Microbrewery, Arbor Brewing Co Microbrewery",MI,http://www.arborbrewing.com/brewery/,7344802739,224
190 Orchard,New York,40.72216878,-73.98799,Arbucks' Bachelor Pad,NY,,,225
701 E Michigan Ave,Kalamazoo,42.294885,-85.572333,Arcadia Brewing Co,MI,,,226
103 Michigan Ave W,Battle Creek,42.32197332,-85.1853168,"Arcadia Brewing Co, Arcadia Brewing Company",MI,arcadiaales.com,"(269) 963-9690, 2699639690",227
856 10th St,Arcata,40.870084000000006,-124.087298,Arcata Brews Llc,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJe53yQi7lueDyQmiujwGlEMeG8OL-MWQEm5UQPAVZy4JxlJQnNlh37VyICVyqT-scbQraZMW8UP7fP4GDuwPwtErhFlbCgXZhiFe9SEgQ4UMnzcrhdeHiWJ-2Bs_Nr-ZKoOMFKZv3nBcbQShLh2b8nJ0hHDIiJY4koAOi3aUvoKCbv79fNkQSUbDM_EBLhWtsHcrl_3LyLSMK6ttFTzjLUTbK2WawvVUI_EY_m7ACHuL3qfJYEFFm5iUJmCPDzC8JnfQjxr0DhEpuIl8iphDxrqe1ukbasHwGW9m4TjZHO-lBWMBY-IgvrF40ok4sN5kHjeG0U9t8hl9CIgkIVn2fbKhVyZJr26ggKmSmmmGOhN0&placement=listing_profile&cs_user=unknown&cs_session=30e24fe80affffe3429cb0d0943b21a5f9fdbb17,"7078262739, 7078258453",228
Hunter Creek Loop,Gold Beach,42.38581,-124.41591000000001,Arch Rock Brewery,OR,,5412470555,229
544 N Main St,Watervliet,42.191303000000005,-86.259415,Arclight Brewery,MI,,8478020007,230
3222 Navasota Cir,San Antonio,29.64923,-98.43303,Arc's Wine Plus,TX,,"12106028675, [[12106028675]]",231
8401 Sandlewood Pl,Anchorage,61.145509,-149.85271699999998,Arctic Brewing Supply,AK,http://arcticbrewingsupply.com,9075615771,232
3200 W Leigh St,Richmond,37.5686012,-77.47218303,Ardent Craft Ales Brewery,VA,http://ardentcraftales.com,,233
7123 Arlington Ave,Riverside,33.95112976,-117.44157309999999,AREA 51 Craft Brewery,CA,,,234
492 Armstrong St,Columbus,39.972256,-83.006035,Arena Wine and Spirits,OH,arenaliquorstorecolumbusoh.com,"(614) 745-2382, 6147452382",235
11314 S,Chicago,41.688522,-87.611994,Argus Brewery,IL,argusbrewery.com,7739414050,236
12345 Pauls Valley Rd,Austin,30.236459999999997,-98.01069,Argus Cidery,TX,http://www.arguscidery.com,"15122880801, 5122880801",237
10401 N 32nd St,Phoenix,33.581146999999994,-112.012906,Arizona Air Boutique,AZ,,,238
2730 E Jones Ave,Phoenix,33.410786,-112.02274399999999,Arizona Beverage Control,AZ,,,239
2990 E Washington,Phoenix,33.44853,-112.01776000000001,Arizona Brewery Tours,AZ,,14803824677,240
721 N Arizona Ave,Gilbert,33.36296939,-111.84116470000001,Arizona Wilderness Brewing Co.,AZ,http://www.azwbeer.com,"4802849863, (480) 284-9863",241
650 E Steel Loop,Palmer,61.581731000000005,-149.105885,Arkose Brewery Llc,AK,http://www.arkosebrewery.com,"9077715901, 9077462337",242
415 Grand Ave,S San Francisco,37.6556423,-122.4131206,Armstrong Brewing Company,CA,http://armstrongbrewing.com/,4157452739,243
133 Elm St,Brewer,44.767396000000005,-68.77327700000001,Army National Guard,ME,,2079897450,244
45 Atlantic Ave,Floral Park,40.724365,-73.705765,Arps Tavern,NY,,5163549870,245
1161 W Henri De Tonti Blvd,Tontitown,36.176851,-94.255521,Arrow Brewing Co,AR,,4793652474,246
1317 Park St,Pasorobles,35.628114000000004,-120.690467,Arroyo Robles Winery,CA,,8052265454,247
